Date,ProductID,ProductName,Category,UnitsSold,UnitPrice,IsPromotion,IsHoliday
2025-03-22,P003,Running Shoes,Apparel,78,120.46,False,False
2025-03-23,P003,Running Shoes,Apparel,62,129.44,False,False
2025-03-24,P003,Running Shoes,Apparel,51,130.35,False,False
2025-03-25,P003,Running Shoes,Apparel,51,117.43,False,False
2025-03-26,P003,Running Shoes,Apparel,51,128.22,False,False
2025-03-27,P003,Running Shoes,Apparel,50,120.18,False,False
2025-03-28,P003,Running Shoes,Apparel,59,119.76,False,False
2025-03-29,P003,Running Shoes,Apparel,96,119.4,True,False
2025-03-30,P003,Running Shoes,Apparel,60,115.95,False,False
2025-03-31,P003,Running Shoes,Apparel,48,118.0,False,False
2025-04-01,P003,Running Shoes,Apparel,54,129.57,False,False
2025-04-02,P003,Running Shoes,Apparel,49,123.1,False,False
2025-04-03,P003,Running Shoes,Apparel,54,114.37,False,False
2025-04-04,P003,Running Shoes,Apparel,52,131.33,False,False
2025-04-05,P003,Running Shoes,Apparel,53,113.46,False,False
2025-04-06,P003,Running Shoes,Apparel,68,119.53,False,False
2025-04-07,P003,Running Shoes,Apparel,59,125.31,False,False
2025-04-08,P003,Running Shoes,Apparel,47,117.12,False,False
2025-04-09,P003,Running Shoes,Apparel,47,113.81,False,False
2025-04-10,P003,Running Shoes,Apparel,50,124.81,False,False
2025-04-11,P003,Running Shoes,Apparel,50,118.58,False,False
2025-04-12,P003,Running Shoes,Apparel,61,117.91,False,False
2025-04-13,P003,Running Shoes,Apparel,68,120.04,False,False
2025-04-14,P003,Running Shoes,Apparel,47,119.32,False,False
2025-04-15,P003,Running Shoes,Apparel,43,125.46,False,False
2025-04-16,P003,Running Shoes,Apparel,40,120.45,False,False
2025-04-17,P003,Running Shoes,Apparel,43,131.95,False,False
2025-04-18,P003,Running Shoes,Apparel,46,117.04,False,False
2025-04-19,P003,Running Shoes,Apparel,64,119.03,False,False
2025-04-20,P003,Running Shoes,Apparel,52,121.11,False,False
2025-04-21,P003,Running Shoes,Apparel,46,128.82,False,False
2025-04-22,P003,Running Shoes,Apparel,45,127.29,False,False
2025-04-23,P003,Running Shoes,Apparel,50,119.62,False,False
2025-04-24,P003,Running Shoes,Apparel,57,114.7,False,False
2025-04-25,P003,Running Shoes,Apparel,41,130.6,False,False
2025-04-26,P003,Running Shoes,Apparel,50,126.51,False,False
2025-04-27,P003,Running Shoes,Apparel,57,124.57,False,False
2025-04-28,P003,Running Shoes,Apparel,46,119.52,False,False
2025-04-29,P003,Running Shoes,Apparel,52,130.43,False,False
2025-04-30,P003,Running Shoes,Apparel,45,114.91,False,False
2025-05-01,P003,Running Shoes,Apparel,40,121.04,False,False
2025-05-02,P003,Running Shoes,Apparel,45,117.47,False,False
2025-05-03,P003,Running Shoes,Apparel,55,126.55,False,False
2025-05-04,P003,Running Shoes,Apparel,54,109.01,False,False
2025-05-05,P003,Running Shoes,Apparel,43,109.9,False,False
2025-05-06,P003,Running Shoes,Apparel,46,123.74,False,False
2025-05-07,P003,Running Shoes,Apparel,46,113.14,False,False
2025-05-08,P003,Running Shoes,Apparel,47,114.51,False,False
2025-05-09,P003,Running Shoes,Apparel,43,114.52,False,False
2025-05-10,P003,Running Shoes,Apparel,47,125.78,False,False
2025-05-11,P003,Running Shoes,Apparel,48,109.22,False,False
2025-05-12,P003,Running Shoes,Apparel,45,113.42,False,False
2025-05-13,P003,Running Shoes,Apparel,35,110.4,False,False
2025-05-14,P003,Running Shoes,Apparel,41,119.34,False,False
2025-05-15,P003,Running Shoes,Apparel,37,111.3,False,False
2025-05-16,P003,Running Shoes,Apparel,39,131.47,False,False
2025-05-17,P003,Running Shoes,Apparel,53,123.67,False,False
2025-05-18,P003,Running Shoes,Apparel,47,119.42,False,False
2025-05-19,P003,Running Shoes,Apparel,38,126.14,False,False
2025-05-20,P003,Running Shoes,Apparel,31,114.85,False,False
2025-05-21,P003,Running Shoes,Apparel,42,126.45,False,False
2025-05-22,P003,Running Shoes,Apparel,41,113.57,False,False
2025-05-23,P003,Running Shoes,Apparel,64,128.41,True,False
2025-05-24,P003,Running Shoes,Apparel,44,130.12,False,False
2025-05-25,P003,Running Shoes,Apparel,46,128.1,False,False
2025-05-26,P003,Running Shoes,Apparel,39,108.87,False,False
2025-05-27,P003,Running Shoes,Apparel,45,126.91,False,False
2025-05-28,P003,Running Shoes,Apparel,37,125.98,False,False
2025-05-29,P003,Running Shoes,Apparel,54,114.95,True,False
2025-05-30,P003,Running Shoes,Apparel,41,115.16,False,False
2025-05-31,P003,Running Shoes,Apparel,46,130.28,False,False
2025-06-01,P003,Running Shoes,Apparel,43,118.9,False,False
2025-06-02,P003,Running Shoes,Apparel,39,120.58,False,False
2025-06-03,P003,Running Shoes,Apparel,43,111.22,False,False
2025-06-04,P003,Running Shoes,Apparel,33,114.55,False,False
2025-06-05,P003,Running Shoes,Apparel,38,115.94,False,False
2025-06-06,P003,Running Shoes,Apparel,34,123.56,False,False
2025-06-07,P003,Running Shoes,Apparel,52,108.34,False,False
2025-06-08,P003,Running Shoes,Apparel,38,115.08,False,False
2025-06-09,P003,Running Shoes,Apparel,35,112.64,False,False
2025-06-10,P003,Running Shoes,Apparel,40,123.33,False,False
2025-06-11,P003,Running Shoes,Apparel,46,118.26,False,False
2025-06-12,P003,Running Shoes,Apparel,38,117.62,False,False
2025-06-13,P003,Running Shoes,Apparel,36,131.56,False,False
2025-06-14,P003,Running Shoes,Apparel,75,130.46,True,False
2025-06-15,P003,Running Shoes,Apparel,40,117.21,False,False
2025-06-16,P003,Running Shoes,Apparel,28,114.41,False,False
2025-06-17,P003,Running Shoes,Apparel,42,121.98,False,False
2025-06-18,P003,Running Shoes,Apparel,37,114.28,False,False
2025-06-19,P003,Running Shoes,Apparel,35,113.67,False,False
2025-06-20,P003,Running Shoes,Apparel,44,119.17,False,False
2025-06-21,P003,Running Shoes,Apparel,50,124.47,False,False
2025-06-22,P003,Running Shoes,Apparel,46,129.31,False,False
2025-06-23,P003,Running Shoes,Apparel,34,124.57,False,False
2025-06-24,P003,Running Shoes,Apparel,45,130.58,False,False
2025-06-25,P003,Running Shoes,Apparel,45,113.3,False,False
2025-06-26,P003,Running Shoes,Apparel,41,119.48,False,False
2025-06-27,P003,Running Shoes,Apparel,51,131.73,False,False
2025-06-28,P003,Running Shoes,Apparel,45,124.85,False,False
2025-06-29,P003,Running Shoes,Apparel,43,126.18,False,False
2025-06-30,P003,Running Shoes,Apparel,39,127.81,False,False
2025-07-01,P003,Running Shoes,Apparel,43,124.33,False,False
2025-07-02,P003,Running Shoes,Apparel,45,126.9,False,False
2025-07-03,P003,Running Shoes,Apparel,42,120.68,False,False
2025-07-04,P003,Running Shoes,Apparel,46,130.01,False,False
2025-07-05,P003,Running Shoes,Apparel,47,127.89,False,False
2025-07-06,P003,Running Shoes,Apparel,61,112.85,False,False
2025-07-07,P003,Running Shoes,Apparel,45,111.95,False,False
2025-07-08,P003,Running Shoes,Apparel,51,118.6,False,False
2025-07-09,P003,Running Shoes,Apparel,47,125.21,False,False
2025-07-10,P003,Running Shoes,Apparel,48,129.57,False,False
2025-07-11,P003,Running Shoes,Apparel,49,109.34,False,False
2025-07-12,P003,Running Shoes,Apparel,58,117.97,False,False
2025-07-13,P003,Running Shoes,Apparel,60,121.41,False,False
2025-07-14,P003,Running Shoes,Apparel,73,115.4,True,False
2025-07-15,P003,Running Shoes,Apparel,68,114.11,True,False
2025-07-16,P003,Running Shoes,Apparel,52,113.23,False,False
2025-07-17,P003,Running Shoes,Apparel,48,118.17,False,False
2025-07-18,P003,Running Shoes,Apparel,56,120.99,False,False
2025-07-19,P003,Running Shoes,Apparel,56,129.46,False,False
2025-07-20,P003,Running Shoes,Apparel,68,119.33,False,False
2025-07-21,P003,Running Shoes,Apparel,50,112.32,False,False
2025-07-22,P003,Running Shoes,Apparel,43,123.4,False,False
2025-07-23,P003,Running Shoes,Apparel,51,131.13,False,False
2025-07-24,P003,Running Shoes,Apparel,47,129.39,False,False
2025-07-25,P003,Running Shoes,Apparel,55,130.01,False,False
2025-07-26,P003,Running Shoes,Apparel,59,109.93,False,False
2025-07-27,P003,Running Shoes,Apparel,60,128.99,False,False
2025-07-28,P003,Running Shoes,Apparel,43,128.65,False,False
2025-07-29,P003,Running Shoes,Apparel,50,131.83,False,False
2025-07-30,P003,Running Shoes,Apparel,41,111.06,False,False
2025-07-31,P003,Running Shoes,Apparel,45,128.04,False,False
2025-08-01,P003,Running Shoes,Apparel,57,131.48,False,False
2025-08-02,P003,Running Shoes,Apparel,68,125.26,False,False
2025-08-03,P003,Running Shoes,Apparel,67,117.1,False,False
2025-08-04,P003,Running Shoes,Apparel,49,119.06,False,False
2025-08-05,P003,Running Shoes,Apparel,54,112.52,False,False
2025-08-06,P003,Running Shoes,Apparel,77,126.37,True,False
2025-08-07,P003,Running Shoes,Apparel,49,123.84,False,False
2025-08-08,P003,Running Shoes,Apparel,63,130.47,False,False
2025-08-09,P003,Running Shoes,Apparel,71,113.78,False,False
2025-08-10,P003,Running Shoes,Apparel,66,122.25,False,False
2025-08-11,P003,Running Shoes,Apparel,56,124.13,False,False
2025-08-12,P003,Running Shoes,Apparel,79,113.87,True,False
2025-08-13,P003,Running Shoes,Apparel,46,118.54,False,False
2025-08-14,P003,Running Shoes,Apparel,55,126.11,False,False
2025-08-15,P003,Running Shoes,Apparel,53,111.36,False,False
2025-08-16,P003,Running Shoes,Apparel,63,113.62,False,False
2025-08-17,P003,Running Shoes,Apparel,67,121.83,False,False
2025-08-18,P003,Running Shoes,Apparel,66,126.54,False,False
2025-08-19,P003,Running Shoes,Apparel,60,113.69,False,False
2025-08-20,P003,Running Shoes,Apparel,54,131.66,False,False
2025-08-21,P003,Running Shoes,Apparel,60,117.93,False,False
2025-08-22,P003,Running Shoes,Apparel,64,121.36,False,False
2025-08-23,P003,Running Shoes,Apparel,73,125.65,False,False
2025-08-24,P003,Running Shoes,Apparel,69,124.29,False,False
2025-08-25,P003,Running Shoes,Apparel,54,109.13,False,False
2025-08-26,P003,Running Shoes,Apparel,61,123.44,False,False
2025-08-27,P003,Running Shoes,Apparel,59,120.59,False,False
2025-08-28,P003,Running Shoes,Apparel,62,117.8,False,False
2025-08-29,P003,Running Shoes,Apparel,61,112.41,False,False
2025-08-30,P003,Running Shoes,Apparel,74,113.78,False,False
2025-08-31,P003,Running Shoes,Apparel,66,128.58,False,False
2025-09-01,P003,Running Shoes,Apparel,64,119.11,False,False
2025-09-02,P003,Running Shoes,Apparel,58,117.9,False,False
2025-09-03,P003,Running Shoes,Apparel,68,120.72,False,False
2025-09-04,P003,Running Shoes,Apparel,54,114.12,False,False
2025-09-05,P003,Running Shoes,Apparel,66,109.9,False,False
2025-09-06,P003,Running Shoes,Apparel,70,116.91,False,False
2025-09-07,P003,Running Shoes,Apparel,65,127.91,False,False
2025-09-08,P003,Running Shoes,Apparel,54,117.05,False,False
2025-09-09,P003,Running Shoes,Apparel,55,108.95,False,False
2025-09-10,P003,Running Shoes,Apparel,59,127.31,False,False
2025-09-11,P003,Running Shoes,Apparel,59,124.11,False,False
2025-09-12,P003,Running Shoes,Apparel,53,113.01,False,False
2025-09-13,P003,Running Shoes,Apparel,67,115.28,False,False
2025-09-14,P003,Running Shoes,Apparel,78,113.08,False,False
2025-09-15,P003,Running Shoes,Apparel,64,125.8,False,False
2025-09-16,P003,Running Shoes,Apparel,58,126.1,False,False
2025-09-17,P003,Running Shoes,Apparel,56,124.7,False,False
2025-09-18,P003,Running Shoes,Apparel,56,117.52,False,False
2025-09-19,P003,Running Shoes,Apparel,58,115.72,False,False
2025-09-20,P003,Running Shoes,Apparel,61,119.19,False,False
2025-09-21,P003,Running Shoes,Apparel,64,115.4,False,False
2025-09-22,P003,Running Shoes,Apparel,46,129.19,False,False
2025-09-23,P003,Running Shoes,Apparel,56,127.27,False,False
2025-09-24,P003,Running Shoes,Apparel,57,126.28,False,False
2025-09-25,P003,Running Shoes,Apparel,51,112.88,False,False
2025-09-26,P003,Running Shoes,Apparel,61,109.1,False,False
2025-09-27,P003,Running Shoes,Apparel,83,125.79,True,False
2025-09-28,P003,Running Shoes,Apparel,56,121.28,False,False
2025-09-29,P003,Running Shoes,Apparel,53,125.28,False,False
2025-09-30,P003,Running Shoes,Apparel,57,112.71,False,False
2025-10-01,P003,Running Shoes,Apparel,60,121.67,False,False
2025-10-02,P003,Running Shoes,Apparel,49,121.22,False,False
2025-10-03,P003,Running Shoes,Apparel,56,116.1,False,False
2025-10-04,P003,Running Shoes,Apparel,61,119.73,False,False
2025-10-05,P003,Running Shoes,Apparel,60,125.75,False,False
2025-10-06,P003,Running Shoes,Apparel,55,125.59,False,False
2025-10-07,P003,Running Shoes,Apparel,53,111.36,False,False
2025-10-08,P003,Running Shoes,Apparel,42,112.42,False,False
2025-10-09,P003,Running Shoes,Apparel,56,131.77,False,False
2025-10-10,P003,Running Shoes,Apparel,56,120.57,False,False
2025-10-11,P003,Running Shoes,Apparel,55,109.78,False,False
2025-10-12,P003,Running Shoes,Apparel,83,109.16,True,False
2025-10-13,P003,Running Shoes,Apparel,50,111.3,False,False
2025-10-14,P003,Running Shoes,Apparel,49,109.63,False,False
2025-10-15,P003,Running Shoes,Apparel,44,113.25,False,False
2025-10-16,P003,Running Shoes,Apparel,43,109.45,False,False
2025-10-17,P003,Running Shoes,Apparel,46,130.41,False,False
2025-10-18,P003,Running Shoes,Apparel,83,123.82,True,False
2025-10-19,P003,Running Shoes,Apparel,58,120.77,False,False
2025-10-20,P003,Running Shoes,Apparel,43,108.4,False,False
2025-10-21,P003,Running Shoes,Apparel,49,120.86,False,False
2025-10-22,P003,Running Shoes,Apparel,30,120.05,False,False
2025-10-23,P003,Running Shoes,Apparel,50,118.33,False,False
2025-10-24,P003,Running Shoes,Apparel,35,112.3,False,False
2025-10-25,P003,Running Shoes,Apparel,51,120.59,False,False
2025-10-26,P003,Running Shoes,Apparel,47,122.87,False,False
2025-10-27,P003,Running Shoes,Apparel,37,116.51,False,False
2025-10-28,P003,Running Shoes,Apparel,49,109.9,False,False
2025-10-29,P003,Running Shoes,Apparel,40,119.02,False,False
2025-10-30,P003,Running Shoes,Apparel,44,124.73,False,False
2025-10-31,P003,Running Shoes,Apparel,42,127.87,False,False
2025-11-01,P003,Running Shoes,Apparel,52,131.8,False,False
2025-11-02,P003,Running Shoes,Apparel,50,108.76,False,False
2025-11-03,P003,Running Shoes,Apparel,35,117.05,False,False
2025-11-04,P003,Running Shoes,Apparel,46,123.28,False,False
2025-11-05,P003,Running Shoes,Apparel,38,109.98,False,False
2025-11-06,P003,Running Shoes,Apparel,33,123.48,False,False
2025-11-07,P003,Running Shoes,Apparel,38,131.46,False,False
2025-11-08,P003,Running Shoes,Apparel,55,129.47,False,False
2025-11-09,P003,Running Shoes,Apparel,52,113.51,False,False
2025-11-10,P003,Running Shoes,Apparel,38,124.61,False,False
2025-11-11,P003,Running Shoes,Apparel,37,114.51,False,False
2025-11-12,P003,Running Shoes,Apparel,37,124.43,False,False
2025-11-13,P003,Running Shoes,Apparel,49,121.03,False,False
2025-11-14,P003,Running Shoes,Apparel,41,112.3,False,False
2025-11-15,P003,Running Shoes,Apparel,48,108.38,False,False
2025-11-16,P003,Running Shoes,Apparel,51,111.46,False,False
2025-11-17,P003,Running Shoes,Apparel,39,127.7,False,False
2025-11-18,P003,Running Shoes,Apparel,37,115.18,False,False
2025-11-19,P003,Running Shoes,Apparel,37,121.6,False,False
2025-11-20,P003,Running Shoes,Apparel,38,124.25,False,False
2025-11-21,P003,Running Shoes,Apparel,38,117.21,False,False
2025-11-22,P003,Running Shoes,Apparel,49,126.97,False,False
2025-11-23,P003,Running Shoes,Apparel,46,109.88,False,False
2025-11-24,P003,Running Shoes,Apparel,41,116.3,False,False
2025-11-25,P003,Running Shoes,Apparel,37,113.57,False,False
2025-11-26,P003,Running Shoes,Apparel,38,122.52,False,False
2025-11-27,P003,Running Shoes,Apparel,28,122.29,False,False
2024-11-27,P004,Yoga Mat,Fitness,53,38.19,False,False
2024-11-28,P004,Yoga Mat,Fitness,50,39.92,False,False
2024-11-29,P004,Yoga Mat,Fitness,53,43.53,False,False
2024-11-30,P004,Yoga Mat,Fitness,43,41.44,False,False
2024-12-01,P004,Yoga Mat,Fitness,68,36.69,False,False
2024-12-02,P004,Yoga Mat,Fitness,47,42.38,False,False
2024-12-03,P004,Yoga Mat,Fitness,53,36.66,False,False
2024-12-04,P004,Yoga Mat,Fitness,42,41.69,False,False
2024-12-05,P004,Yoga Mat,Fitness,50,41.92,False,False
2024-12-06,P004,Yoga Mat,Fitness,60,36.85,True,False
2024-12-07,P004,Yoga Mat,Fitness,53,38.47,False,False
2024-12-08,P004,Yoga Mat,Fitness,65,38.16,False,False
2024-12-09,P004,Yoga Mat,Fitness,45,37.5,False,False
2024-12-10,P004,Yoga Mat,Fitness,47,40.44,False,False
2024-12-11,P004,Yoga Mat,Fitness,50,36.21,False,False
2024-12-12,P004,Yoga Mat,Fitness,47,36.74,False,False
2024-12-13,P004,Yoga Mat,Fitness,45,38.6,False,False
2024-12-14,P004,Yoga Mat,Fitness,55,38.33,False,False
2024-12-15,P004,Yoga Mat,Fitness,65,36.68,False,False
2024-12-16,P004,Yoga Mat,Fitness,43,43.24,False,False
2024-12-17,P004,Yoga Mat,Fitness,44,40.58,False,False
2024-12-18,P004,Yoga Mat,Fitness,48,39.05,False,False
2024-12-19,P004,Yoga Mat,Fitness,48,38.41,False,False
2024-12-20,P004,Yoga Mat,Fitness,48,36.51,False,False
2024-12-21,P004,Yoga Mat,Fitness,79,39.37,False,True
2024-12-22,P004,Yoga Mat,Fitness,70,36.62,False,True
2024-12-23,P004,Yoga Mat,Fitness,71,37.97,False,True
2024-12-24,P004,Yoga Mat,Fitness,56,40.75,False,True
2024-12-25,P004,Yoga Mat,Fitness,63,36.86,False,True
2024-12-26,P004,Yoga Mat,Fitness,57,43.59,False,True
2024-12-27,P004,Yoga Mat,Fitness,60,40.96,False,True
2024-12-28,P004,Yoga Mat,Fitness,74,38.64,False,True
2024-12-29,P004,Yoga Mat,Fitness,73,42.52,False,True
2024-12-30,P004,Yoga Mat,Fitness,61,43.79,False,True
2024-12-31,P004,Yoga Mat,Fitness,66,38.57,False,True
2025-01-01,P004,Yoga Mat,Fitness,41,37.61,False,False
2025-01-02,P004,Yoga Mat,Fitness,37,43.72,False,False
2025-01-03,P004,Yoga Mat,Fitness,43,38.33,False,False
2025-01-04,P004,Yoga Mat,Fitness,51,39.93,False,False
2025-01-05,P004,Yoga Mat,Fitness,38,37.94,False,False
2025-01-06,P004,Yoga Mat,Fitness,40,42.53,False,False
2025-01-07,P004,Yoga Mat,Fitness,40,36.91,False,False
2025-01-08,P004,Yoga Mat,Fitness,35,40.74,False,False
2025-01-09,P004,Yoga Mat,Fitness,43,41.45,False,False
2025-01-10,P004,Yoga Mat,Fitness,35,43.62,False,False
2025-01-11,P004,Yoga Mat,Fitness,43,41.67,False,False
2025-01-12,P004,Yoga Mat,Fitness,41,38.33,False,False
2025-01-13,P004,Yoga Mat,Fitness,35,42.55,False,False
2025-01-14,P004,Yoga Mat,Fitness,29,39.27,False,False
2025-01-15,P004,Yoga Mat,Fitness,27,41.07,False,False
2025-01-16,P004,Yoga Mat,Fitness,42,41.27,False,False
2025-01-17,P004,Yoga Mat,Fitness,29,42.31,False,False
2025-01-18,P004,Yoga Mat,Fitness,35,43.93,False,False
2025-01-19,P004,Yoga Mat,Fitness,29,39.21,False,False
2025-01-20,P004,Yoga Mat,Fitness,29,43.36,False,False
2025-01-21,P004,Yoga Mat,Fitness,26,40.35,False,False
2025-01-22,P004,Yoga Mat,Fitness,40,38.88,False,False
2025-01-23,P004,Yoga Mat,Fitness,37,40.3,False,False
2025-01-24,P004,Yoga Mat,Fitness,28,36.68,False,False
2025-01-25,P004,Yoga Mat,Fitness,49,41.26,False,False
2025-01-26,P004,Yoga Mat,Fitness,58,41.18,True,False
2025-01-27,P004,Yoga Mat,Fitness,29,43.87,False,False
2025-01-28,P004,Yoga Mat,Fitness,18,39.2,False,False
2025-01-29,P004,Yoga Mat,Fitness,42,43.73,False,False
2025-01-30,P004,Yoga Mat,Fitness,24,36.08,False,False
2025-01-31,P004,Yoga Mat,Fitness,22,40.09,False,False
2025-02-01,P004,Yoga Mat,Fitness,42,40.64,False,False
2025-02-02,P004,Yoga Mat,Fitness,48,39.57,False,False
2025-02-03,P004,Yoga Mat,Fitness,37,42.18,False,False
2025-02-04,P004,Yoga Mat,Fitness,33,40.0,False,False
2025-02-05,P004,Yoga Mat,Fitness,33,36.2,False,False
2025-02-06,P004,Yoga Mat,Fitness,34,39.33,False,False
2025-02-07,P004,Yoga Mat,Fitness,33,36.93,False,False
2025-02-08,P004,Yoga Mat,Fitness,37,37.13,False,False
2025-02-09,P004,Yoga Mat,Fitness,36,39.64,False,False
2025-02-10,P004,Yoga Mat,Fitness,29,39.86,False,False
2025-02-11,P004,Yoga Mat,Fitness,26,39.51,False,False
2025-02-12,P004,Yoga Mat,Fitness,28,38.55,False,False
2025-02-13,P004,Yoga Mat,Fitness,21,42.48,False,False
2025-02-14,P004,Yoga Mat,Fitness,29,42.79,False,False
2025-02-15,P004,Yoga Mat,Fitness,31,41.42,False,False
2025-02-16,P004,Yoga Mat,Fitness,30,43.87,False,False
2025-02-17,P004,Yoga Mat,Fitness,31,37.4,False,False
2025-02-18,P004,Yoga Mat,Fitness,37,40.48,False,False
2025-02-19,P004,Yoga Mat,Fitness,34,37.85,False,False
2025-02-20,P004,Yoga Mat,Fitness,22,37.48,False,False
2025-02-21,P004,Yoga Mat,Fitness,37,39.46,True,False
2025-02-22,P004,Yoga Mat,Fitness,41,40.91,False,False
2025-02-23,P004,Yoga Mat,Fitness,31,40.74,False,False
2025-02-24,P004,Yoga Mat,Fitness,29,41.64,False,False
2025-02-25,P004,Yoga Mat,Fitness,33,42.02,False,False
2025-02-26,P004,Yoga Mat,Fitness,26,36.5,False,False
2025-02-27,P004,Yoga Mat,Fitness,31,42.98,False,False
2025-02-28,P004,Yoga Mat,Fitness,24,38.61,False,False
2025-03-01,P004,Yoga Mat,Fitness,34,38.1,False,False
2025-03-02,P004,Yoga Mat,Fitness,39,40.22,False,False
2025-03-03,P004,Yoga Mat,Fitness,24,40.78,False,False
2025-03-04,P004,Yoga Mat,Fitness,34,40.7,False,False
2025-03-05,P004,Yoga Mat,Fitness,32,42.76,False,False
2025-03-06,P004,Yoga Mat,Fitness,35,42.51,False,False
2025-03-07,P004,Yoga Mat,Fitness,34,38.38,False,False
2025-03-08,P004,Yoga Mat,Fitness,46,36.68,False,False
2025-03-09,P004,Yoga Mat,Fitness,40,36.94,False,False
2025-03-10,P004,Yoga Mat,Fitness,31,37.46,False,False
2025-03-11,P004,Yoga Mat,Fitness,34,40.09,False,False
2025-03-12,P004,Yoga Mat,Fitness,36,37.1,False,False
2025-03-13,P004,Yoga Mat,Fitness,34,37.49,False,False
2025-03-14,P004,Yoga Mat,Fitness,34,41.55,False,False
2025-03-15,P004,Yoga Mat,Fitness,38,44.0,False,False
2025-03-16,P004,Yoga Mat,Fitness,39,39.92,False,False
2025-03-17,P004,Yoga Mat,Fitness,28,38.52,False,False
2025-03-18,P004,Yoga Mat,Fitness,44,36.43,False,False
2025-03-19,P004,Yoga Mat,Fitness,30,36.08,False,False
2025-03-20,P004,Yoga Mat,Fitness,33,42.52,False,False
2025-03-21,P004,Yoga Mat,Fitness,33,40.04,False,False
2025-03-22,P004,Yoga Mat,Fitness,49,41.48,False,False
2025-03-23,P004,Yoga Mat,Fitness,43,42.72,False,False
2025-03-24,P004,Yoga Mat,Fitness,59,36.66,True,False
2025-03-25,P004,Yoga Mat,Fitness,34,42.09,False,False
2025-03-26,P004,Yoga Mat,Fitness,40,38.2,False,False
2025-03-27,P004,Yoga Mat,Fitness,34,37.35,False,False
2025-03-28,P004,Yoga Mat,Fitness,50,41.94,False,False
2025-03-29,P004,Yoga Mat,Fitness,41,40.4,False,False
2025-03-30,P004,Yoga Mat,Fitness,49,36.91,False,False
2025-03-31,P004,Yoga Mat,Fitness,43,42.59,False,False
2025-04-01,P004,Yoga Mat,Fitness,59,42.58,True,False
2025-04-02,P004,Yoga Mat,Fitness,40,41.75,False,False
2025-04-03,P004,Yoga Mat,Fitness,40,43.92,False,False
2025-04-04,P004,Yoga Mat,Fitness,41,42.64,False,False
2025-04-05,P004,Yoga Mat,Fitness,49,38.38,False,False
2025-04-06,P004,Yoga Mat,Fitness,55,39.6,False,False
2025-04-07,P004,Yoga Mat,Fitness,53,42.53,False,False
2025-04-08,P004,Yoga Mat,Fitness,40,43.95,False,False
2025-04-09,P004,Yoga Mat,Fitness,36,37.9,False,False
2025-04-10,P004,Yoga Mat,Fitness,43,40.7,False,False
2025-04-11,P004,Yoga Mat,Fitness,56,41.69,False,False
2025-04-12,P004,Yoga Mat,Fitness,49,37.33,False,False
2025-04-13,P004,Yoga Mat,Fitness,61,37.65,False,False
2025-04-14,P004,Yoga Mat,Fitness,53,36.47,False,False
2025-04-15,P004,Yoga Mat,Fitness,42,38.25,False,False
2025-04-16,P004,Yoga Mat,Fitness,48,38.59,False,False
2025-04-17,P004,Yoga Mat,Fitness,53,38.31,False,False
2025-04-18,P004,Yoga Mat,Fitness,44,42.86,False,False
2025-04-19,P004,Yoga Mat,Fitness,54,41.43,False,False
2025-04-20,P004,Yoga Mat,Fitness,53,43.7,False,False
2025-04-21,P004,Yoga Mat,Fitness,41,43.35,False,False
2025-04-22,P004,Yoga Mat,Fitness,43,42.94,False,False
2025-04-23,P004,Yoga Mat,Fitness,41,42.93,False,False
2025-04-24,P004,Yoga Mat,Fitness,47,41.69,False,False
2025-04-25,P004,Yoga Mat,Fitness,43,42.09,False,False
2025-04-26,P004,Yoga Mat,Fitness,58,39.92,False,False
2025-04-27,P004,Yoga Mat,Fitness,50,38.15,False,False
2025-04-28,P004,Yoga Mat,Fitness,50,39.62,False,False
2025-04-29,P004,Yoga Mat,Fitness,52,43.04,False,False
2025-04-30,P004,Yoga Mat,Fitness,38,40.12,False,False
2025-05-01,P004,Yoga Mat,Fitness,50,43.49,False,False
2025-05-02,P004,Yoga Mat,Fitness,55,43.6,False,False
2025-05-03,P004,Yoga Mat,Fitness,53,36.02,False,False
2025-05-04,P004,Yoga Mat,Fitness,67,41.86,False,False
2025-05-05,P004,Yoga Mat,Fitness,51,39.67,False,False
2025-05-06,P004,Yoga Mat,Fitness,46,38.87,False,False
2025-05-07,P004,Yoga Mat,Fitness,49,40.28,False,False
2025-05-08,P004,Yoga Mat,Fitness,52,39.44,False,False
2025-05-09,P004,Yoga Mat,Fitness,50,38.15,False,False
2025-05-10,P004,Yoga Mat,Fitness,62,38.7,False,False
2025-05-11,P004,Yoga Mat,Fitness,55,40.53,False,False
2025-05-12,P004,Yoga Mat,Fitness,50,38.75,False,False
2025-05-13,P004,Yoga Mat,Fitness,42,36.39,False,False
2025-05-14,P004,Yoga Mat,Fitness,49,42.27,False,False
2025-05-15,P004,Yoga Mat,Fitness,45,36.99,False,False
2025-05-16,P004,Yoga Mat,Fitness,66,39.53,True,False
2025-05-17,P004,Yoga Mat,Fitness,66,43.66,False,False
2025-05-18,P004,Yoga Mat,Fitness,65,41.51,False,False
2025-05-19,P004,Yoga Mat,Fitness,52,41.2,False,False
2025-05-20,P004,Yoga Mat,Fitness,44,43.46,False,False
2025-05-21,P004,Yoga Mat,Fitness,48,41.24,False,False
2025-05-22,P004,Yoga Mat,Fitness,55,38.97,False,False
2025-05-23,P004,Yoga Mat,Fitness,50,37.32,False,False
2025-05-24,P004,Yoga Mat,Fitness,70,38.44,False,False
